ID,itemNo,title,description,adminNotes,manufacturer,model,condition,age,weight,catid,pic,quantity,price,lowestPrice,costOfGoods,totalNumberOfPieces,quantitySold,sellingPrice,auctionStartPrice,location,barcode1,barcode2,hold,new,sold,featured,specials,offTruck,consignment,deleted,date,editDate,dateSold,dateDeleted,videoLink,inclInNewsletter,NumberOfViews,clientIP
63138,16070624,Virtis Feeze Dryer system,"Virtis Freeze Dryer System, With 24 port manifold valves and Dry Ice Dewar. Only needs a vacuum pump.",NULL,VirTis,NULL,Like New,Current,NULL,2246,63138.jpg,1,550,0,0,0,1,0,0,Row 5 12-d,NULL,3444,0,0,1,0,0,0,0,1,6/24/2007,8/8/2007,8/8/2007,8/8/2007,NULL,0,0,NULL
63384,1070628,Parr High Pressure Reactor 2 Gal. Capacity,"Parr Model 4552M High Pressure Reactor 2 Gallon Capacity, Hast C construction. Heater 230V to 350 C, 2,000 PSIG",NULL,Parr,4552M 2 gal,Good,Current,NULL,2838,63384.jpg,1,28000,0,0,0,1,0,0,Row 12 9-a,NULL,3142,0,0,1,0,0,0,0,0,6/28/2007,11/28/2007,11/28/2007,NULL,NULL,0,0,NULL
63599,1070705,Perkin Elmer 9600,"Perkin Elmer, Genn Array, PRC System Model 9600",NULL,Perkin Elmer,9600,Good,Recent,NULL,2420,63599.jpg,1,0,0,0,0,1,150,150,Row 11 9-b,NULL,3650,0,0,1,0,0,0,0,0,7/5/2007,10/15/2007,11/1/2007,NULL,NULL,0,0,NULL
63600,2070705,Waters 484,Waters Tunable Absorbance Detector,NULL,Waters,484,Good,Current,NULL,2233,63600.jpg,1,650,0,0,0,0,0,0,Row 11 8-c,NULL,2387,0,0,0,0,0,0,0,2,7/5/2007,7/5/2007,NULL,7/5/2007,NULL,0,0,NULL
63607,3070705,Lauda RC20CS,"Bath, Circulator, Refrigerated. 14 Liter cap. Temp range: -30 to 150C, digital, fine control, LED. Presure/suction 20 LPM, 500 W @ 20C  Does not chill matt",NULL,Lauda,RC20CS,Needs Repair,Current,NULL,2354,63607.jpg,1,2400,0,0,0,0,0,0,Row 4 7-a,NULL,3631,1,0,0,0,0,0,0,2,7/5/2007,10/24/2009,NULL,10/24/2009,NULL,0,0,71.127.240.10
63608,4070705,Lauda RC20CS3 Refrigerated Circulator,"<p>   Bath, Circulator, Refrigerated. 14 Liter cap. Temp range: -30 to 150C, digital, fine control, LED. Presure/suction 20 LPM, 500 W @ 20C Issue with set Point</p>  ",NULL,Lauda,RC20CS,Needs Repair,Current,NULL,2354,63608.jpg,1,2400,0,0,1,0,0,0,Row 4 7-a,NULL,3632,0,0,0,0,0,0,0,1,7/5/2007,5/9/2014,NULL,5/9/2014,NULL,0,0,98.110.127.30
63609,5070705,Lauda RC20CS,"Bath, Circulator, Refrigerated. 14 Liter cap. Temp range: -30 to 150C, digital, fine control, LED. Presure/suction 20 LPM, 500 W @ 20C  Parts Only",NULL,Lauda,RC20CS,For Parts Only,Current,NULL,2354,63609.jpg,1,2400,0,0,1,0,0,0,Row 4 7-a,NULL,3633,1,0,0,0,0,0,0,0,7/5/2007,3/2/2011,NULL,NULL,NULL,0,0,98.110.127.30
63610,6070705,Waters 490,"UV/VIS Detector, Programmable Multiwavelength, four independently programmable channels, Real-time peak purity confirmation with Ratioplot, Windowplot, maxplot routines, Powerline programmability of wavelength, attenuation, autozero, polarity, time constant. Wide wavelength and sensitivity range from 190 to 600 nm, 0.001 to 3 AUFS Also available Models 490MS and 490E",NULL,Waters,490,Excellent,Recent,NULL,2459,63610.JPG,1,950,0,0,1,0,,0,Row 11 7-c,NULL,3649,0,0,0,0,0,0,0,0,7/5/2007,5/25/2011,NULL,NULL,NULL,0,0,98.110.127.30
63611,7070705,Waters TCM,"Waters, Model TCM Column Heater, Controller with 1 heater that can serve 4 columns.   ",NULL,Waters,TCM,Good,Recent,NULL,2453,63611.jpg,1,700,0,0,0,0,0,150,Row 15 3-b,NULL,7868,0,0,0,0,0,0,0,0,7/5/2007,8/23/2010,NULL,NULL,NULL,0,0,72.88.210.195
63612,8070705,Waters TCM,"Waters, Model TCM Column Heater, Controller with 1 heater that can serve 4 columns.   ",NULL,Waters,TCM,Good,Recent,NULL,2453,63612.jpg,1,0,0,0,0,1,0,0,Row 11 7-c,NULL,3564,0,0,1,0,0,0,0,0,7/5/2007,9/2/2008,9/2/2008,NULL,NULL,0,0,NULL
63613,9070705,Waters TCM,"Waters, Model TCM Column Heater, Controller with 1 heater that can serve 4 columns.   ",NULL,Waters,TCM,Good,Recent,NULL,2453,63613.jpg,1,0,0,0,0,1,169,150,Row 11 7-c,NULL,3567,0,0,1,0,0,0,0,0,7/5/2007,2/27/2009,3/18/2009,NULL,NULL,0,0,NULL
63614,10070705,Waters TCM,"Waters, Model TCM Column Heater, Controller with 1 heater that can serve 4 columns.   ",NULL,Waters,TCM,Good,Recent,NULL,2453,63614.jpg,1,0,0,0,0,1,410,150,Row 11 7-c,NULL,3563,1,0,1,0,0,0,0,0,7/5/2007,1/23/2008,2/7/2008,NULL,NULL,0,0,NULL
63615,11070705,Waters TCM,"Waters, Model TCM Column Heater, Controller with 1 heater that can serve 4 columns.   ",NULL,Waters,TCM,Good,Recent,NULL,2453,63615.jpg,1,0,0,0,0,1,173,150,Row 11 7-c,NULL,3562,1,0,1,0,0,0,0,0,7/5/2007,4/23/2008,5/8/2008,NULL,NULL,0,0,NULL
63617,12070705,Waters Absorbance Detector Model484,Waters Tunable Absorbance Detector Model 484,NULL,Waters,484,Good,Current,NULL,2233,63617.jpg,1,650,0,0,1,0,0,0,Row 11 7-a,NULL,3634,0,0,0,0,0,0,0,0,7/5/2007,3/3/2011,NULL,NULL,NULL,0,0,98.110.127.30
63618,13070705,Waters 484,Waters Tunable Absorbance Detector,NULL,Waters,484,Good,Current,NULL,2233,63618.jpg,1,650,0,0,1,0,0,0,Row 11 8-c,NULL,1392,0,0,0,0,0,0,0,0,7/5/2007,3/3/2011,NULL,NULL,NULL,0,0,98.110.127.30
63621,14070705,Eppendorf 5415C Centrifuge,<p>   Eppendorf Centrifuge Model 5415C. 18 place fixed angle rotor</p>  ,$950 new at sci-support.com. $675 and $489 w/rotor at ebay. $349 dotmed.com.,Eppendorf,5415C,Good,Current,NULL,2432,63621.jpg,1,,0,0,1,1,,0,Row 8 3-b,NULL,3568,0,0,1,0,0,0,0,0,7/5/2007,6/17/2013,6/17/2013,NULL,http://youtu.be/RZCLp2K504k,0,0,98.110.127.30
63622,15070705,Eppendorf 5415C,"Eppendorf Centrifuge Model 5415C. In working condition, needs middle button and cap for rotor.  18 place Eppendorf fixed angle rotor.",$950 new at sci-support.com. $675 and $489 w/rotor at ebay. $349 dotmed.com.,Eppendorf,5415C,Good,Current,NULL,2432,63622.jpg,1,,0,0,1,0,,0,Row 8 3-b,NULL,3572,1,0,0,0,0,0,0,1,7/5/2007,9/21/2011,NULL,9/21/2011,NULL,0,0,98.110.127.30
63624,16070705,Eppendorf 5415C,Eppendorf Centrifuge Model 5415C.  18 place Eppendorf fixed angle rotor,NULL,Eppendorf,5415C,Good,Current,NULL,2229,63624.jpg,1,850,0,0,0,1,0,0,Row 8 3-b,NULL,3574,0,0,1,0,0,0,0,1,7/5/2007,11/30/2007,11/30/2007,11/30/2007,NULL,0,0,NULL
63655,1070706,"Sorvall  Rotor, Model H1000B","Sorvall Centrifuge Rotor Model H1000B, 3600 RPM max Swing Rotor.",NULL,Sorvall ,H1000B,Good,Current,NULL,2435,63655.jpg,1,550,0,0,1,0,,0,Row 14 5-c,NULL,3612,0,0,0,0,0,0,0,0,7/6/2007,5/19/2011,NULL,NULL,NULL,0,0,98.110.127.30
63756,1012285,Lab Line Maxi Stir  1295,"Lab Line Maxi Stir. Heavy duty magnetic stirrer. Stainless steel sides. Used for large volume stirring applications, up to 200 Liter at speeds up to 2300 rpms, microprocessor based controller with feedback loop, LED Speed indicator, stir bars accomadated from 1.5"" to 6"", 120 volts,",NULL,Lab Line,Maxi Stir  1295,Good,Current,NULL,3296,63756.jpg,1,500,0,0,1,1,0,0,Row 9 11-c,NULL,6444,0,0,1,0,0,0,0,0,7/12/2007,9/28/2011,9/28/2011,NULL,NULL,0,0,98.110.127.30
63867,1070718,"Quaker City ,  Straub Model 4-E Grinding Mill","Quaker City Grinding Mill Model 4-E,Output capacity: 40 lbs/hr., Maximum fineness: 75 to 100 mesh. Choice of 4-B Plates for fine grinding or 4-CS Plates for coarse grinding, Choice of Tooth Feed for dry grinding or Worm Feed for wet or oily grinding, Plate clearance easily adjusted by hand to change mesh. Grinding unit can be removed and disassembled for cleaning without the use of tools. Grinding unit construction is sturdy cast iron, heavily coated for food handling, 1/3 hp motor, 115 volts, Weight 55 lbs  ",NULL,Quaker City,4-E ,Good,Current,NULL,2722,63867.jpg,1,750,0,0,0,1,450,450,Row 3 6-b,NULL,3557,0,0,1,0,0,0,0,0,7/18/2007,8/26/2009,8/26/2009,NULL,NULL,0,0,12.192.141.45
63868,2070718,"IKA Vibrax Shaker Model VXR Basic,","IKA Vibrax Shaker Model VXR Basic, with VX 8 Universal attachment of For rapid and secure clamping, of bottles etc. Max  2 Erlenmeyer flasks up to 500 ml. Orbital movement 4mm dia. Max wt. 2 Kg. Adjustable speed range 0 to 2200 rpm,     ",NULL,IKA,VXR Basic,Excellent,Current,NULL,2218,63868.jpg,1,560,0,0,0,0,0,0,NULL,NULL,NULL,1,0,0,0,0,0,0,2,7/18/2007,7/18/2007,NULL,7/18/2007,NULL,0,0,NULL
63869,2070718,IKA Vibrax Orbital Shaker Model VXR Basic,"<p>   IKA Vibrax Orbital Shaker Model VXR Basic, with VX 8 Universal attachment of For rapid and secure clamping, of bottles etc. Max 2 Erlenmeyer flasks up to 500 ml. Orbital movement 4mm dia. Max wt. 2 Kg. Adjustable speed range 0 to 2200 rpm,</p>  ",Needs 2 feet,IKA,VXR Basic,Excellent,Current,NULL,2747,63869.jpg,1,560,0,0,1,0,0,0,Row 17 4-e,NULL,1883,0,0,0,0,0,0,0,0,7/18/2007,5/20/2014,NULL,NULL,http://youtu.be/ad1-FI5QQIs,0,0,98.110.127.30
63870,4070718,IKA Vibrax Orbital Shaker Model VXR Basic,"<p>   IKA Vibrax Orbital Shaker Model VXR Basic, with VX 8 Universal attachment of For rapid and secure clamping, of bottles etc. Max 2 Erlenmeyer flasks up to 500 ml. Orbital movement 4mm dia. Max wt. 2 Kg. Adjustable speed range 0 to 2200 rpm,</p>  ","This one missing two feet.  There is another one, Barcode 04860 not on web.  Barcode 04861 sold on 10/24/12.  Emailed quote of $760 to John Southwell at Nissan Chemical America in TX on 3-21-2013 (Mark)  Follow up email to John on 4-11-20131 (Mark)    ",IKA,VXR Basic,Excellent,Current,NULL,2747,63870.jpg,1,760,0,0,1,1,0,0,Row 17 4-e,NULL,3560,0,0,1,0,0,0,0,0,7/18/2007,10/3/2013,10/3/2013,NULL,NULL,0,0,98.110.127.30
63874,5070718,Sentinel 12ASD,"Sentinel, Heat Sealer, Heated upper and lower dies. die surface 14""L, Press 10 to 80 psi. Without foot pedal.",NULL,Sentinel,12ASD,Excellent,Recent,NULL,2764,63874.jpg,1,1500,0,0,0,2,0,0,Row 5 11-d,NULL,3588,0,0,0,0,0,0,0,1,7/18/2007,9/16/2007,NULL,9/16/2007,NULL,0,0,NULL
63929,1070719,Flow Sciences,Flow Sciences Workstation Enclosure Model FS-3000. 22 ft wide,NULL,Flow Sciences,FS-3000,Good,Current,NULL,2218,NULL,1,,0,30,0,0,0,0,NULL,NULL,NULL,1,0,0,0,0,0,0,2,7/19/2007,8/8/2009,NULL,8/8/2009,NULL,0,0,71.172.75.123
63930,2070719,Flow Sciences,Flow Science enclosure,NULL,Flow Sciences,NULL,Good,Current,NULL,2218,NULL,1,,0,30,0,0,0,0,NULL,NULL,NULL,1,0,0,0,0,0,0,2,7/19/2007,8/8/2009,NULL,8/8/2009,NULL,0,0,71.172.75.123
63931,3070719,Flow Sciences FS2010bk,Flow Sciences Worksatin enclosure Model FS2010BK,NULL,Flow Sciences,FS2010bk,Good,Current,NULL,2218,NULL,1,,0,40,0,0,0,0,NULL,NULL,NULL,1,0,0,0,0,0,0,2,7/19/2007,8/8/2009,NULL,8/8/2009,NULL,0,0,71.172.75.123
63932,4070719,Flow Sciences FS2010,Flow Sciences Worksatin enclosure VBSE       Model FS2010BK,NULL,Flow Sciences,FS2010 ,Good,Current,NULL,2218,NULL,1,,0,110,0,0,0,0,NULL,NULL,NULL,1,0,0,0,0,0,0,2,7/19/2007,8/8/2009,NULL,8/8/2009,NULL,0,0,71.172.75.123
63933,5070719,Flow Sciences FS20150,Flow Sciences Worksatin enclosure VBSE       Model FS20150,NULL,Flow Sciences,FS20150,Good,Current,NULL,2218,NULL,1,,0,63,0,0,0,0,NULL,NULL,NULL,0,0,0,0,0,0,0,2,7/19/2007,8/8/2009,NULL,8/8/2009,NULL,0,0,71.172.75.123
63934,6070719,Flow Sciences FS2010BK,Flow Sciences Worksatin enclosure         Model FS2010BK,NULL,Flow Sciences,FS2010BK,Good,Current,NULL,2218,NULL,1,,0,115,0,0,0,0,NULL,NULL,NULL,0,0,0,0,0,0,0,2,7/19/2007,8/8/2009,NULL,8/8/2009,NULL,0,0,71.172.75.123
63935,7070719,Eberbach 6010,Eberbach Platform Shaker Model 6010,NULL,Eberbach,6010,Good,Current,NULL,2747,NULL,1,,0,32,0,0,0,0,NULL,NULL,NULL,1,0,0,0,0,0,0,2,7/19/2007,8/4/2007,NULL,8/4/2007,NULL,0,0,NULL
63936,8070719,Arrow Engineering,Arrow Engineering Pneumatic Stirrer Model G5,NULL,Arrow Engineering,G5,Good,Current,NULL,2740,63936.jpg,1,160,0,30,0,1,0,0,Row 16 6-c,NULL,3865,0,0,1,0,0,0,0,0,7/19/2007,4/15/2008,4/15/2008,NULL,NULL,0,0,NULL
63937,9070719,Orion,Orion Perphect Log R meter Model 350,NULL,Orion,NULL,Good,Current,NULL,2218,NULL,1,,0,55,0,0,0,0,NULL,NULL,NULL,1,0,0,0,0,0,0,2,7/19/2007,7/23/2007,NULL,7/23/2007,NULL,0,0,NULL
63938,10070719,Production Equipment Ince,Production Equipment Inc cotton Cutter Model CC-60 115 volts 60Hz,NULL,Production Equipment Ince,NULL,Good,Current,NULL,2218,NULL,1,,0,55,0,0,0,0,NULL,NULL,NULL,0,0,0,0,0,0,0,2,7/19/2007,11/6/2007,NULL,11/6/2007,NULL,0,0,NULL
63939,11070719,Lutz,<p>   Lutz Mixer Pump tube</p>  ,NULL,Lutz,NULL,Good,Current,NULL,2816,NULL,1,,0,0,1,0,,0,NULL,NULL,NULL,1,0,0,0,0,0,0,1,7/19/2007,1/10/2014,NULL,1/10/2014,NULL,0,0,98.110.127.30
63940,11070719,Orion,"<p>   Orion Perphect Log R meter Model 350 performs pH or mV and temperature measurements has more advanced features, and an RS232 data output</p>  ",NULL,Orion,NULL,Good,Current,NULL,2319,NULL,1,,0,0,1,0,,0,NULL,NULL,NULL,1,0,0,0,0,0,0,1,7/19/2007,9/11/2012,NULL,9/11/2012,NULL,0,0,98.110.127.30
63998,1070724,Hanna,"<p>   Conductivity Meter, Portable. Multi range meter handles deionized water to salt-water with one probe. four ring probe technology provides high accuracy over the entire range/ Automatic temperature compensation from 10 to 40 C. ranges: 0 to 1999, 199.9, 99.9, and 19.99. NO PROBE!!!</p>  ",NULL,Hanna,HI 9033,Excellent,Current,NULL,2306,63998.jpg,2,100,100,0,1,0,0,0,NULL,NULL,2915,0,0,0,0,0,0,0,0,7/24/2007,2/3/2014,NULL,NULL,NULL,0,0,96.245.79.63
64011,2070724,VWR Scientific 1167,"VWR Scientific, Model 1167, Refrigerated bath circulator,",NULL,VWR Scientific,1167,Good,Recent,NULL,2354,64011.jpg,1,1200,0,0,0,1,0,0,Row 11 11-b,NULL,3636,0,0,1,0,0,0,0,1,7/24/2007,10/30/2007,10/30/2007,10/30/2007,NULL,0,0,NULL
64015,3070724,"Sorvall  Rotor, Model H1000B","Sorvall Centrifuge Rotor Model H1000B, 3600 RPM max Swing Rotor.",NULL,Sorvall ,H1000B,Good,Current,NULL,2435,64015.jpg,1,900,0,0,1,1,,0,Row 14 5-c,NULL,3640,0,0,1,0,0,0,0,0,7/24/2007,5/19/2011,10/30/2007,NULL,NULL,0,0,98.110.127.30
64018,1070725,Hobart  Buffalo Chopper Food Cutter 84145,"Hobart Buffalo Chopper Food Cutter with 14"" Bowl. Model 18145, 1/2 hp motor, 1725 rpm knife rotation, 22 rpm bowl rotation, Bowl cover safety interlock, Double cutlery grade SS knives.  one-piece burnished aluminum housing. bowl cover, knives and bowl are removable without the use of tools, allowing easy cleaning. Weight 140 lbs.",NULL,Hobart,84145,Good,Recent,NULL,2731,64018.jpg,1,1725,0,0,0,1,0,0,Row 10 7-a,NULL,3558,0,0,1,0,0,0,0,0,7/25/2007,10/12/2010,10/12/2010,NULL,http://www.myvideouploads.com/users/1002/myvideo.aspx?VideoID=407,0,0,98.110.127.30
64019,2070725,Hobart Buffalo Chopper Food Cutter Model 84186,"Hobart Buffalo Chopper Food Cutter with 18"" Bowl with Attachement Hub. Model 18145, 1/2 hp motor, 1725 rpm knife rotation, 22 rpm bowl rotation, Bowl cover safety interlock, Double cutlery grade SS knives.  one-piece burnished aluminum housing. bowl cover, knives and bowl are removable without the use of tools, allowing easy cleaning. Weight 185 lbs.",NULL,Hobart,84186,Good,Recent,NULL,2731,64019.jpg,1,2725,0,0,0,1,0,1000,Row 10 7-a,NULL,3559,0,0,1,0,0,0,0,0,7/25/2007,2/12/2008,2/12/2008,NULL,NULL,0,0,NULL
64020,3070725,MacConnel Research Mini Prep 24,"MacConnell Research Mini Prep DNA Purification System.  Automatically purify plasmid DNA directly from bacterial culture. Mini-Prep 24 processes up to 24 minipreps per hour, Yields of 4 to 8µg of high-copy-number plasmids may be produced from 2mL culture.  ",NULL,MacConnel Research,Mini Prep 24,Good,Recent,NULL,2930,64020.jpg,1,2600,0,0,1,0,0,0,NULL,NULL,NULL,1,0,0,0,0,0,0,0,7/25/2007,3/2/2011,NULL,NULL,NULL,0,0,98.110.127.30
64021,4070725,"Stratagene Stratagen Stratalinker UV cosslinker, Model 2400","Stratagene Stratalinker UV Crosslinker Model 2400, Designed to crosslink DNA or RNA to nylon, nitrocellulose, or nylon-reinforce nitrocelllulose membranes,  Crosslinking process time 25 to 50 seconds. Equipped with an internal photodetector designed to compensate for the natural shift in   power output of aging ultraviolet bulbs. Internal Di. 47.7 x 34.4 16.8 cm WDH, uses 5 bulgs, 15 watts each, Power delivered 4000 uwatts/cm2",NULL,Stratagene,2400,Like New,Current,NULL,2426,64021.jpg,1,575,0,0,1,1,0,0,Row 9 8-c,NULL,4338,0,0,1,0,0,0,0,0,7/25/2007,3/3/2011,10/22/2008,NULL,NULL,0,0,98.110.127.30
64022,5070725,Applied Precision MicroArray Scanner Model arrayWoRx,"<p>   Applied Precision MicroArray Scanner Model arrayWoRx Comprehensive system that fully automates the image capture and quantitation of microarrays. by integrating Slid handling, fluorescent microscopy, and sophisticated spot scan and analysis software the systems detects and measures the fluorescence intensity at each of the specified elements in a microarray. The intensity data can be presented as image data, graphical representation, or as numerical data.</p>  ","s/n 20789-2  Emailed quote of $1,000 to Lindsey Coburn at NIH in Maryland on 2-21-2013 (Mark)  Emailed quote of $1,000 to John Schneekloth at NIH in Maryland on 2-21-2013 (Mark)    ",Applied Precision,arrayWoRx,Excellent,Current,NULL,2361,64022.jpg,1,1000,0,0,1,0,,6500,Row 2 9-a,3830,3829,0,0,0,0,0,0,0,0,7/25/2007,12/26/2013,NULL,NULL,NULL,0,87,98.110.127.30
64023,6070725,Parr Pellet Press,"Parr Pellet Press,  Complete, with 1/2"" dia die.",NULL,Parr,Pellet Press,Excellent,Current,NULL,2763,64023.jpg,1,360,0,0,0,1,0,0,Row 15 7-c,NULL,3831,0,0,0,0,0,0,0,1,7/25/2007,2/20/2008,NULL,2/20/2008,NULL,0,0,NULL
64024,7070725,Alltech Evaporative Light Scatering Detector Model 500 ELSD,"<p>   Alltech Evaporative Light Scattering Detector Model 500 ELSD, with Alltech ELSD LTA Low Temperature Adapter</p>  ",NULL,Alltech,500 ELSD,Excellent,Current,NULL,2459,64024.jpg,1,4500,0,0,1,1,,0,Row 5 11-d,NULL,3807,0,0,1,0,0,0,0,0,7/25/2007,12/13/2013,8/16/2010,NULL,NULL,0,0,98.110.127.30
64025,D008070725,Savant SPD131P-120,"Savant Speed Vac Centrifuge Model PD131P-120, ",NULL,Savant,SPD131P-120,Good,Recent,NULL,2485,64025.jpg,2,,0,0,0,0,0,0,NULL,NULL,NULL,1,0,0,0,0,0,1,1,7/25/2007,7/25/2007,NULL,7/25/2007,NULL,0,87,NULL
64036,9070725,IEC Clinical Centrifuge,"Centrifuge, Sturdy, compact unit accepts a wide variety of horizontal and angle rotors. Max speed to 8600 rpm.  with rotor (based on availability)",NULL,IEC,Clinical,Good,Recent,NULL,2433,64036.JPG,1,650,0,0,1,1,,0,Row 14 5-a,NULL,3602,0,0,1,0,0,0,0,0,7/25/2007,2/9/2012,2/9/2012,NULL,NULL,0,0,98.110.127.30
64037,10070725,IEC Clinical,"Centrifuge, Sturdy, compact unit accepts a wide variety of horizontal and angle rotors. Max speed to 8600 rpm.  with rotor (based on availability)",NULL,IEC,Clinical,Good,Recent,NULL,2433,64037.JPG,1,650,0,0,1,0,,0,Row 14 5-a,NULL,3603,0,0,0,0,0,0,0,1,7/25/2007,6/1/2011,NULL,6/1/2011,NULL,0,0,98.110.127.30
64038,11070725,4 place swing rotor,"4 place swing rotor, Model 215.",NULL,IEC,215,Good,Current,NULL,2218,NULL,1,,0,0,0,0,0,0,NULL,NULL,NULL,1,0,0,0,0,0,0,1,7/25/2007,7/25/2007,NULL,7/25/2007,NULL,0,0,NULL
64039,11070725,IEC Rotor Model 215,"IEC Rotor Model 215, 4 place swing rotor ","$970 new w/ trunions, sheilds, and cushions. $400 Rankin Biomedical. $200 acelabsystems.com.",IEC,215,Good,Current,NULL,2435,64039.jpg,1,,0,0,1,0,,0,Row 14 5-c,NULL,3605,0,0,0,0,0,0,0,1,7/25/2007,6/1/2011,NULL,6/1/2011,NULL,0,0,98.110.127.30
64040,13070725,IEC  Rotor Model 215,"IEC rotor Model 215, 4 place swing rotor, ","$970 new w/ trunions, sheilds, and cushions. $400 Rankin Biomedical. $200 acelabsystems.com.",IEC,Model 215,Good,Current,NULL,2435,64040.jpg,1,,0,0,1,0,,0,Row 14 5-c,NULL,3604,0,0,0,0,0,0,0,1,7/25/2007,6/1/2011,NULL,6/1/2011,NULL,0,0,98.110.127.30
64041,14070725,IEC Rotor Model 215,"IEC Rotor Model 215,4 place swing rotor ","$970 new w/ trunions, sheilds, and cushions. $400 Rankin Biomedical. $200 acelabsystems.com.",IEC,215,Good,Current,NULL,2435,64041.jpg,1,,0,0,1,0,,0,Row 14 5-c,NULL,3606,0,0,0,0,0,0,0,1,7/25/2007,6/1/2011,NULL,6/1/2011,NULL,0,0,98.110.127.30
64042,15070725,IEC Rotor Model 215,"IEC Rotor Model 215, 4 place swing rotor,  ","$970 new w/ trunions, sheilds, and cushions. $400 Rankin Biomedical. $200 acelabsystems.com.",IEC,215,Good,Current,NULL,2435,64042.jpg,1,,0,0,1,0,,0,Row 14 5-c,NULL,3607,0,0,0,0,0,0,0,1,7/25/2007,6/1/2011,NULL,6/1/2011,NULL,0,0,98.110.127.30
64043,16070725,IEC Rotor Model 211,"IEC Rotor, Model 211, 4 Place swing rotor,  ",$210 Scientific Equipment Co.,IEC,211,Good,Current,NULL,2435,64043.jpg,1,,0,0,1,0,,0,Row 14 5-c,NULL,3608,0,0,0,0,0,0,0,0,7/25/2007,4/29/2011,NULL,NULL,NULL,0,0,98.110.127.30
64044,17070725,"IEC Rotor, Model 211","IEC Rotor, Model 211 4 Place swing rotor, Model 211.",$210 Scientific Equipment Co.,IEC,211,Good,Current,NULL,2435,64044.jpg,1,,0,0,1,0,,0,Row 14 5-c,NULL,3609,0,0,0,0,0,0,0,1,7/25/2007,6/1/2011,NULL,6/1/2011,NULL,0,0,98.110.127.30
64045,18070725,"IEC Rotor, Model 211","IEC Rotor, Model 211, 4 Place swing rotor,  ",$210 Scientific Equipment Co.,IEC,211,Good,Current,NULL,2435,64045.jpg,1,,0,0,1,0,,0,Row 14 5-c,NULL,3610,0,0,0,0,0,0,0,1,7/25/2007,6/1/2011,NULL,6/1/2011,NULL,0,0,98.110.127.30
64046,19070725,IEC Rotor Model 215,"<p>   IEC Rotor, Model 215, 4 place swing rotor,</p>  ","$970 new w/ trunions, sheilds, and cushions. $400 Rankin Biomedical. $200 acelabsystems.com.",IEC,215,Good,Current,NULL,2435,64046.jpg,1,,0,0,1,1,0,0,Row 14 5-c,NULL,3613,0,0,1,0,0,0,0,0,7/25/2007,6/5/2012,6/5/2012,NULL,NULL,0,0,98.110.127.30
64047,20070725,IEC Rotor Model   221,"IEC 6 place swing rotor, Model 221.  Includes IEC 303 test tube shields.",$250 Rankin Biomedical. $240 medwow.com. $210 Alliance Analytical. $335 and $199 ebay.,IEC,Model 221,Good,Current,NULL,2435,64047.jpg,1,320,0,0,1,0,,0,Row 14 5-c,NULL,3614,0,0,0,0,0,0,0,1,7/25/2007,6/1/2011,NULL,6/1/2011,NULL,0,0,98.110.127.30
64048,21070725,IEC  Rotor Model 221,"IEC 6 place swing rotor, Model 221.  Includes IEC 303 test tube shields.",$250 Rankin Biomedical. $240 medwow.com. $210 Alliance Analytical. $335 and $199 ebay.,IEC,Model 221,Good,Current,NULL,2435,64048.jpg,1,320,0,0,1,0,,0,Row 14 5-c,NULL,3615,0,0,0,0,0,0,0,0,7/25/2007,5/2/2011,NULL,NULL,NULL,0,0,98.110.127.30
64049,22070725,IEC Rotor Model 221,"IEC 6 place swing rotor, Model 221.  Includes IEC 302 test tube shields.",NULL,IEC,Model 221,Good,Current,NULL,2435,64049.jpg,1,320,0,0,0,1,,0,Row 14 5-c,NULL,3616,0,0,1,0,0,0,0,0,7/25/2007,10/20/2010,10/20/2010,NULL,NULL,0,0,98.110.127.30
64050,23070725,IEC Rotor Model 229,"IEC Rotor Model 229, 4 place swing rotor, ",NULL,IEC,229,Excellent,Recent,NULL,2435,64050.jpg,1,75,0,0,0,0,0,0,Row 14 5-c,NULL,3617,0,0,0,0,0,0,0,0,7/25/2007,9/20/2007,NULL,NULL,NULL,0,0,NULL
64051,24070725,IEC 958,"IEC Model 958, 6 place swing rotor.  No rings or test tube shields included.",NULL,IEC,Model 958,Good,Current,NULL,2435,64051.jpg,1,150,0,0,0,0,0,0,Row 14 5-c,NULL,3618,0,0,0,0,0,0,0,0,7/25/2007,1/21/2009,NULL,NULL,NULL,0,0,NULL
64053,25070725,IEC Rotor Model 213,"IEC Rotor Model 213, 4 place rotor, Model 213",$300 acelabsystems.com. $295 labsurplus.com.,IEC,Model 213,Good,Current,NULL,2435,64053.jpg,1,,0,0,1,0,,0,Row 14 5-c,NULL,9491,0,0,0,0,0,0,0,1,7/25/2007,6/1/2011,NULL,6/1/2011,NULL,0,0,98.110.127.30
64055,26070725,"IEC  Rotor, Model 215","IEC Rotor, Model 215, 4 place swing rotor, Model 215.",NULL,IEC,215,Good,Current,NULL,2435,64055.jpg,1,125,0,0,0,1,0,0,Row 14 5-c,NULL,3620,0,0,1,0,0,0,0,0,7/25/2007,10/15/2010,10/15/2010,NULL,NULL,0,0,98.110.127.30
