ID,itemNo,title,description,adminNotes,manufacturer,model,condition,age,weight,catid,pic,quantity,price,lowestPrice,costOfGoods,totalNumberOfPieces,quantitySold,sellingPrice,auctionStartPrice,location,barcode1,barcode2,hold,new,sold,featured,specials,offTruck,consignment,deleted,date,editDate,dateSold,dateDeleted,videoLink,inclInNewsletter,NumberOfViews,clientIP
7561,10990815,Balance  Epoxyn Slab,"Balance Slab, Made of white epoxy resin. Chemical resistant, Size: 20""W x 12""D x 2 1/2""H",NULL,Epoxyn,NULL,Good,Recent,NULL,2340,7561.JPG,1,250,0,0,1,0,,0,Row 15 7-a,NULL,7469,0,0,0,0,0,0,0,1,8/15/1999,6/1/2011,NULL,6/1/2011,NULL,0,NULL,98.110.127.30
7562,11990815,Epoxyn,"Balance Table, Diminishes effects of floor vibration on sensitive balances. Made of 2 1/2"" thick cast slabs of white epoxy resin. Overall size 24""W x 35""W x 31""H",NULL,Epoxyn,NULL,Excellent,Recent,NULL,2340,7562.jpg,1,750,0,0,1,0,,0,Row 7 8A,NULL,"1,579",0,0,0,0,0,1,0,1,8/15/1999,7/14/2011,NULL,7/14/2011,NULL,0,NULL,98.110.127.30
7565,15990815,Sierra 741-1-99,"Mass Flow Controller, Controller with Series 900 read out, 4"" dia. Max flow 300 SCFM air, ",NULL,Sierra,741-1-99,Good,Recent,NULL,2476,7565.JPG,2,1250,0,0,0,0,0,0,NULL,NULL,NULL,0,0,0,0,0,0,0,1,8/15/1999,9/28/2009,NULL,9/28/2009,NULL,0,NULL,71.127.240.10
7568,4051119,Techne SBL 2,"Fluidized Bath, Stainless steel bath and porous plate, Working area 8 1/2""dia. x 7""D, Temp. range 50 to 600 C, 3000 Watts, 230 volts, 13 A",NULL,Techne,SBL 2,Good,Recent,NULL,2347,7568.jpg,1,1250,0,0,1,1,,0,Row 11 9A,NULL,2010,0,0,1,0,0,0,0,0,8/16/1999,5/24/2011,10/25/2007,NULL,NULL,0,NULL,98.110.127.30
7569,2990816,Fisher Accu Lite,"Colony Counter, Bacterial, Semi-automatic model with electronic probe and digital counter, Wolffheugel grid plate, adjustable 2X swing-away magnifying lens, tilt stand, ",NULL,Fisher,Accu Lite,Good,Recent,NULL,2377,7569.JPG,3,350,0,0,0,0,0,0,NULL,NULL,NULL,0,0,0,0,0,0,0,1,4/16/2000,5/10/2010,NULL,5/10/2010,NULL,0,NULL,98.110.127.30
7587,3990817,NULL,"Hot Plate Stirrer, 4 place hot plate individually controlled, Hot plates 4"" dia. Synchronously driven stirring.",NULL,Cole Parmer,Magna 4,Good,Recent,NULL,2606,7587.JPG,2,350,0,0,0,0,0,0,NULL,NULL,NULL,0,0,0,NULL,NULL,0,0,1,8/17/1999,NULL,NULL,1/1/2004,NULL,NULL,NULL,NULL
7591,6990817,Hewlett  Packard 3396A,Integrator,NULL,Hewlett  Packard,3396A,Good,Recent,NULL,2255,7591.JPG,3,600,0,0,0,0,0,0,NULL,NULL,NULL,0,0,0,0,0,0,0,1,8/17/1999,7/15/2008,NULL,7/15/2008,NULL,0,NULL,NULL
7594,9990817,NULL,"Integrator,",NULL,Hewlet Packard,3392,Good,Recent,NULL,2255,NULL,3,250,0,0,0,0,0,0,NULL,NULL,NULL,0,0,1,0,0,0,0,1,8/17/1999,5/9/2006,5/9/2006,5/9/2006,NULL,NULL,NULL,NULL
7596,10990817,Hewlett  Packard 3394,Integrator,NULL,Hewlett  Packard,3394,Good,Recent,NULL,2255,7596.JPG,2,450,0,0,0,0,0,0,NULL,NULL,NULL,0,0,0,0,0,0,0,1,8/17/1999,7/15/2008,NULL,7/15/2008,NULL,0,NULL,NULL
7599,1199817,Millipore,"<p>   Tank, Storage and Supply tank that measures 24 inches in diameter and is 30 inches high. The tank is on a stainless steel frame with wheels.</p>  ",NULL,Millipore,Tank,Good,Recent,NULL,2789,7599.JPG,1,650,0,0,1,0,0,0,Row 7 3-a,NULL,1561,0,0,0,0,0,0,0,0,8/17/1999,6/12/2013,NULL,NULL,NULL,0,NULL,98.110.127.30
7601,14990817,Home Made,"Mechanical Convection Oven, Working area: 20"" x 20"" x 20"". 208 Volts, 2600 watts. Ditgital temperature control, overtemp protection, Porvision for introducing gases. On stand",NULL,Home Made,NULL,Good,Recent,NULL,2758,7601.JPG,1,750,0,0,0,0,0,0,Row 7 5-A,NULL,NULL,0,0,0,0,0,0,0,1,8/17/1999,6/6/2008,NULL,6/6/2008,NULL,0,NULL,NULL
7656,1990819,Cole Parmer 07049 00,"Aspirator Pump, Self contained circulating pump and built-in-tank. Eliminates water waste.  Pulseless vacuum up to 29"" Hg. Free air capacity 0.5 cfm, PP 10 liter tank.",NULL,Cole Parmer,07049 00,Good,Recent,NULL,2810,7656.JPG,3,450,0,0,1,3,0,0,NULL,NULL,NULL,0,0,1,0,0,0,0,0,8/19/1999,2/17/2011,2/17/2011,NULL,NULL,0,NULL,98.110.127.30
7657,2990819,NULL,"Aspirator Pump, Self contained ciruclating pump and built-in-tank. Eliminates water waste. Pulseless vauums up to 29"" Hg. Free air capacity 1.7 cfm. Stainless steel 30 liter tank.",NULL,Cole Parmer,07050 00,Good,Recent,NULL,2810,7657.tif,1,950,0,0,0,0,0,0,NULL,NULL,NULL,1,0,0,NULL,NULL,0,0,1,8/19/1999,NULL,NULL,11/10/2003,NULL,NULL,NULL,NULL
7658,3990819,NULL,"Basket Centrifuge, Liquid-Liquid Separation.  High speed rotation separates immiscible liquids.  The mixture of liquids is fed into the basket, the separated heavy phase is discharged by gravity, while the light phase is discharged under pressure.  Small quantities of contaminents can be colleted in the basket. Separation force of 1800 gravities, Basket: 20"" dia. x 9""H, SS, 5 gal. cap. 2 HP motor. ",NULL,Lavin,20-1160V  O/W,Good,Recent,NULL,2430,7658.JPG,1,3500,0,0,0,0,0,0,NULL,NULL,NULL,0,0,0,0,0,0,0,1,8/19/1999,10/1/2005,NULL,10/1/2005,NULL,NULL,NULL,NULL
7659,4990819,NULL,"Basket Centrifuge. Liquid solids separation, Flow rate Max 420 GPH. Gravities 550, Basket SS, 413 cubic inches, 12"" dia x 6""H. Motor 1.5 HP, Body al. with epoxy coated lid and body.",NULL,Lavin,12 413,Good,Recent,NULL,2430,7659.JPG,1,1750,0,0,0,0,0,0,NULL,NULL,NULL,0,0,0,NULL,NULL,0,0,1,2/7/2003,NULL,NULL,1/1/2004,NULL,NULL,NULL,NULL
7660,5990819,"Wescor Osmometer, Model  5100 C",<p>   Wescor Inc Osmometer Model 5100C.&nbsp; Determines Vapor Pressure and uses a thermocouple hygrometer to measure osmolatity as function of vapor pressure depression.&nbsp; Employs Peltier cooling.&nbsp; Dewpoint temperature depression is converted to solution concentration or osmolatlity.</p>  ,Emailed quote of $375 to Siri Itela on 4-10-2013 (Mark)    ,Wescor,5100  C,As Is,Mid-aged,NULL,2399,7660.JPG,1,375,0,0,1,0,0,0,Row 9 4-b,NULL,7245,0,0,0,0,0,0,0,0,8/19/1999,6/13/2013,NULL,NULL,NULL,0,NULL,98.110.127.30
7661,8990819,ATM Corp. Sonic Sifter Model P-125,"<p>   ATM Corp. Sonic Sifter Model P-125 Series A</p>  <p>   Power 102V, 60Hz 120W</p>  <p>   Allen Bradley Compressed Air Pressure Control - Bulletin 836, Dimensions 33.5&quot; x 32&quot; x 60&quot; LWH Pilot plant size unit complete assortment of screens.</p>  <p>   Screens - 20m, 53m, 90m, 150m, 300m, 425m, 850m, 1700m e</p>  <p>   &nbsp;</p>  ",NULL,ATM,P-125,Excellent,Recent,NULL,2798,7661.JPG,1,4500,0,0,1,0,0,2000,Row 1 1-b,NULL,1667,0,0,0,0,0,0,0,0,8/19/1999,3/5/2013,NULL,NULL,NULL,0,NULL,98.110.127.30
7662,10990819,NULL,"Viscometer, Dial Reading. Medium Viscosity Range. Has 8 speed positions from 0.5 to 100 rpms. can be used with 7 different spindels for 56 ranges from viscosities: min 100  to max 8MM centipoies.  (Spindel and spindel sets are extra)",NULL,Brookfield,RVT,Good,Recent,NULL,2700,7662.JPG,2,650,0,0,0,0,0,0,NULL,NULL,NULL,1,0,0,NULL,NULL,0,0,1,8/19/1999,NULL,NULL,7/7/2005,NULL,NULL,NULL,NULL
7663,11990819,NULL,"Viscometer, Medium Range. Digital display of reading in % scal(Brookfield), easily converts to centipoise units. 8 speeds from 0.5 to 100 rpms. 7 spindels give 56 ranges form 100 min to 8MM mas centipoise. (Spindels are extra)",NULL,Brookfield,RVTD,Excellent,Recent,NULL,2700,7663.jpg,1,950,0,0,0,0,0,0,NULL,NULL,NULL,1,0,0,NULL,NULL,0,0,1,8/19/1999,NULL,NULL,7/7/2005,NULL,NULL,NULL,NULL
7664,12990819,NULL,"Viscometer, Dial Rotaiting, Low viscocity range. 4 speeds from 6 to 60 rpms. 4 spendels give 16 ranges from 15 min to 100M max centipoises. (Spindel are extra)  ",NULL,Brookfield,LVF,Good,Recent,NULL,2700,7664.JPG,4,650,0,0,0,0,0,0,NULL,NULL,NULL,1,0,0,NULL,NULL,0,0,1,8/19/1999,NULL,NULL,7/7/2005,NULL,NULL,NULL,NULL
7678,1990821,NULL,"Viscometer, High Viscosity, Automatically calculates viscosity (centipoise), shear stres and % scale brookfield. Displays instrument parameters, 8 speeds from 0.5 to 100 rpm, 7 spindels produce 56 ranges from 200 min. to 16MM Max centipoise. (spindels are extra)",NULL,Brookfield,HAT DV II,Excellent,Recent,NULL,2700,7678.JPG,1,1500,0,0,0,0,0,0,NULL,NULL,NULL,1,0,0,NULL,NULL,0,0,1,8/21/1999,NULL,NULL,7/7/2005,NULL,NULL,NULL,NULL
7679,2990821,NULL,"Air Cooler, Refrigeration sytem cools room air and transport it throught 6"" duct system. Hot air is vented through another duct system. 208 volts 60 Hz, 20 amps. ",NULL,Integrated Air Systems,AC2-24-5,Good,Recent,NULL,2849,7679.JPG,2,750,0,0,0,0,0,0,NULL,NULL,NULL,0,0,0,NULL,NULL,0,0,1,8/21/1999,NULL,NULL,1/1/2004,NULL,NULL,NULL,NULL
7680,3990821,Boekel Microcooler Model 260011,"<p>   Boekel Microcooler, Model 260011 uses Peltier thermoelectric cooling, range 4 to 20 c. With or without water to maintain temp. LCD indicates bath temp.&nbsp; Interior dimensions of bath: 2.5&quot; Deep, 6&quot;L, 2.25&quot;W.&nbsp; 60Hz, 1.5 Amps. 1 liter capacity</p>  <p>   &nbsp;</p>  ",twelve items on ebay from $30-$270 with an average of $130 and median of $125 on 29 May 2013.  Our Price $200.,Boekel,260011,Good,Recent,NULL,2354,7680.JPG,1,200,0,0,1,0,0,0,Row 5 9-c,NULL,3386,0,0,0,0,0,0,0,0,10/23/1999,10/17/2013,NULL,NULL,http://www.youtube.com/watch?v=i0HdL9J1VFc,0,NULL,98.110.127.30
7681,3990821,NULL,"Flat Bed Recorder, 2 pen. 200 mm chart paper, 14 chart speeds, 7 in mm/sec. and 7 in mm/min. 12 input ranges 6 from 1 to 50 mv and 6 from 0.1 to 5 volts.",NULL,Kipp & Zonen,,Good,Recent,NULL,2845,7681.JPG,3,450,0,0,0,0,0,0,NULL,NULL,NULL,0,0,1,0,0,0,0,1,8/21/1999,3/13/2007,3/13/2007,3/13/2007,NULL,NULL,NULL,NULL
7682,4990821,Cole Parmer 7553-05,"Peristaltic Pump, MasterFlex, Unidirectional drive. Variable speed. 50 to 600 rpm. single pump head 1/20 HP, with Quickload head # 7021.24. ",NULL,Cole Parmer,7553-05,Good,Recent,NULL,2817,7682.JPG,1,225,0,0,0,0,0,0,NULL,NULL,NULL,1,0,0,0,0,0,0,2,8/21/1999,8/7/2009,NULL,8/7/2009,NULL,0,NULL,98.110.127.30
7683,5990821,Cole Parmer 7520-01,"Peristaltic Pump, MasterFlex. Forward & Reverse, Range from 1 to 100 rpms. can attach 4 pump heads. with Easy Load heatd # 7518-60",NULL,Cole Parmer,7520-01,Good,Recent,NULL,2817,7683.JPG,2,350,0,0,0,0,0,0,NULL,NULL,NULL,1,0,0,0,0,0,0,2,8/21/1999,8/7/2009,NULL,8/7/2009,NULL,0,NULL,98.110.127.30
7687,2990822,Coy TempCycler Thermal Cycler,"<p>   <span style=""font-size:12px;""><span style=""font-family: arial,helvetica,sans-serif;"">Coy TempCycler Thermal Cycler Model 60. 35-Well heated block and program keypad. The Coy TempCycler&nbsp; provides dependable means of carrying out the temperature cycling of samples in standard 0.5 ml tubes, DNA amplification, bacterial heat shock tests, ligation reactions, DNA sequencing, hybridization.</span></span></p>  ",$390 medvx,Coy,60,Good,Recent,NULL,2420,7687.JPG,2,450,0,0,1,0,0,100,Row 8 3-b,NULL,2179,0,0,0,0,0,0,0,0,8/22/1999,4/9/2013,NULL,NULL,http://www.youtube.com/watch?v=SMa0mydPr2E,0,NULL,98.110.127.30
7689,4990822,NULL,Titertek Microplate Washer,NULL,Flow Laboratory,120,Good,Recent,NULL,2225,7689.JPG,1,950,0,0,0,0,0,0,NULL,NULL,NULL,0,0,0,NULL,NULL,0,0,1,10/4/2000,NULL,NULL,1/1/2004,NULL,NULL,NULL,NULL
7690,5990822,Ericomp Easy Cycler Thermal Cycler,"<p>   Ericomp Easy Cycler Thermocycler, Single block system. 24 well block.</p>  ",NULL,Ericomp,EZ Cycler,Good,Recent,NULL,2420,7690.JPG,1,300,0,0,1,0,,0,Row 8 3-b,NULL,2178,0,0,0,0,0,0,0,0,8/22/1999,3/26/2013,NULL,NULL,NULL,0,NULL,98.110.127.30
7691,6990822,Biotek Instruments Microplate Reader EL 340,"Bio Tek Instruments, Microplate Reader, Ultra-Kinetics. Single (measures absorbency in wells using single filter) or dual wavelength (measures the difference between absorbances using two different filters,)(gives more accurate measurements), Comes with 340, 405,490, 630 nm filters in 6 position wheel, Temp. controlled incubation, With programmable software cartridge.",NULL,Biotek Instruments,EL 340,Good,Recent,NULL,2395,7691.JPG,1,4500,0,0,1,0,,0,BRow 2 1-c,NULL,3334,0,0,0,0,0,0,0,1,11/19/1999,7/14/2011,NULL,7/14/2011,NULL,0,NULL,98.110.127.30
7692,7990822,NULL,Pep Synthesizer,NULL,Multigen,9050,Good,Recent,NULL,2225,NULL,1,NULL,0,0,0,0,0,0,NULL,NULL,NULL,1,0,0,NULL,NULL,0,0,1,8/22/1999,NULL,NULL,1/4/2005,NULL,NULL,NULL,NULL
7693,8990822,NULL,Tissue Processor,NULL,Hacker Instrument,LX300,Good,Recent,NULL,2400,7693.JPG,1,450,0,0,0,0,0,0,NULL,NULL,NULL,0,0,0,NULL,NULL,0,0,1,11/5/2000,12/23/2003,NULL,12/23/2003,NULL,NULL,NULL,NULL
7695,10990822,NULL,"Ultraviolet Viewing Cabinets, Ideal for viewing electrophoresis gels and TLC plates, Space for viewing 2 20 x 20 cm plates, Comes with two large combination UV lamps(365/254 nm), Incluses built in 25 watt white light source",NULL,Fisher Biotech,FB-PDS-151,Excellent,Recent,NULL,2225,7695.JPG,1,650,0,0,0,0,0,0,NULL,NULL,NULL,0,0,0,0,0,0,0,1,8/22/1999,4/16/2006,NULL,2/27/2005,NULL,NULL,NULL,NULL
7705,2990825,NULL,"Enviromental Chamber, Temperature from -40 to 180 C. 220 volts 3 phase 60 Hz 10 KVA.  Working area 15.5""W x 15.5""H x 14.5""F-B",NULL,Heraeus Votsch,HC4005/DV,Like New,Current,NULL,2754,7705.JPG,1,14500,0,0,0,0,0,0,NULL,NULL,NULL,0,0,0,NULL,NULL,0,0,1,8/25/1999,NULL,NULL,1/1/2004,NULL,NULL,NULL,NULL
7715,1990830,Thermolyne 1700,"Muffle Furnace. Suitable for heavy-duty service. Max temp 1093 C. Heating surface on 4 sides and surrounded by 6 inches of firebrick and high grade back-up insulation. 2-section door permits lowering of bottom section for inspection and loading while the top part remains in place to retain heat. Equipped with safety switch. With controller and digital temp. read-out. 230 Volts, 5800 Watts, Working area 9.5""W x 8.5""H x 13.5""D. ",NULL,Thermolyne,1700,Good,Recent,NULL,2524,7715.JPG,2,1650,0,0,0,0,0,0,Row 4 9-a,NULL,1906,0,0,0,0,0,0,0,1,8/30/1999,6/16/2009,NULL,6/16/2009,NULL,0,NULL,98.110.127.30
7716,2990830,NULL,"Muffle Furnace, Tmax 1000 C. Working area 5.5""W x 4.5""H x 10""D, ",NULL,Fisher Scientific,184A,Good,Recent,NULL,2524,7716.JPG,2,750,0,0,0,0,0,0,NULL,NULL,NULL,0,0,0,NULL,NULL,0,0,1,8/30/1999,NULL,NULL,1/1/2004,NULL,NULL,NULL,NULL
7717,3990830,Lab Line 200,"Incubator, Gravity convection. Working area 13""L x 13""W x 14""H, Two doors.  ",NULL,Lab Line,200,Good,Recent,NULL,2557,7717.JPG,1,350,0,0,0,0,0,0,NULL,NULL,NULL,0,0,0,0,0,0,0,1,8/30/1999,8/20/2008,NULL,8/20/2008,NULL,0,NULL,NULL
7718,4990830,NULL,Amino Prep,NULL,Savant,AP100-220,Good,Recent,NULL,2225,7718.JPG,1,4500,0,0,0,0,0,0,NULL,NULL,NULL,0,0,0,NULL,NULL,0,0,1,8/30/1999,NULL,NULL,1/1/2004,NULL,NULL,NULL,NULL
7719,5990830,NULL,"Gravity Convection Oven. Isotemp 500 series, Working area 14"" x 14"" x 14"". Tmax 200 C.",NULL,Fisher Scientific,516G,Good,Recent,NULL,2755,7719.JPG,1,350,0,0,0,0,0,0,NULL,NULL,NULL,0,0,0,NULL,NULL,0,0,1,8/30/1999,4/21/2004,NULL,4/21/2004,NULL,NULL,NULL,NULL
7720,6990830,NULL,Programable oven ,NULL,ISS,NULL,Excellent,Recent,NULL,2755,7720.JPG,1,350,0,0,0,0,0,0,NULL,NULL,NULL,0,0,0,NULL,NULL,0,0,1,8/30/1999,4/19/2004,NULL,4/19/2004,NULL,NULL,NULL,NULL
7722,10990830,NULL,"Flash Point Tester, Tag Closed Cup. 230 volts, 300 Watts.",NULL,Herzog,MC 315,Good,Recent,NULL,2649,7722.JPG,1,1450,0,0,0,0,0,0,NULL,NULL,NULL,1,0,0,NULL,NULL,0,0,1,8/30/1999,NULL,NULL,1/1/2004,NULL,NULL,NULL,NULL
7727,15990830,Eppendorf 5415C,"Eppendorf 5415C Centrifuge with 18 place Eppendorf fixed anlge rotor. Unit powers on, door locks, and timer functions but the rotor does not spin. Need knobs.",NULL,Eppendorf,5415C,Good,Recent,NULL,2432,7727.JPG,1,850,0,0,1,0,,0,Row 8 3-b,NULL,3573,1,0,0,0,0,0,0,1,9/29/2002,9/21/2011,NULL,9/21/2011,NULL,0,NULL,98.110.127.30
7728,16990830,IEC Centra - M,"Centrifuge, 22 place rotor # 848",NULL,IEC,Centra - M,Good,Recent,NULL,2433,7728.JPG,1,850,0,0,1,0,,0,NULL,NULL,NULL,2,0,0,0,0,0,0,0,8/30/1999,8/8/2011,NULL,NULL,NULL,0,NULL,98.110.127.30
7860,1990920,Mace 929-204-0-K-B,"<p>   Mace, Model 929-204-0-K-B</p>  <p>   Diaphragm Pump</p>  <p>   Dual, Air operated</p>  <p>   All wetted surfaces made of virgin Teflon</p>  <p>   Max press 60 psi.</p>  <p>   Max flow 20 Liters/hr.</p>  <p>   Max temp. 180 C</p>  <p>   &nbsp;</p>  ",NULL,Mace,929-204-0-K-B,Like New,Recent,NULL,2812,7860.JPG,2,750,0,0,1,0,0,100,Row 3 1-b,NULL,1985,0,0,0,0,0,0,0,0,9/20/1999,3/5/2013,NULL,NULL,NULL,0,NULL,98.110.127.30
7861,2990920,Furon CDP 0500T,"<p>   Furon, Model CDP 0500T</p>  <p>   Diaphragm Pump, Dual, Air operated</p>  <p>   Max press 60 psi</p>  <p>   Teflon construction</p>  <p>   &nbsp;</p>  ",NULL,Furon,CDP 0500T,Good,Recent,NULL,2812,7861.JPG,6,650,0,0,1,0,0,100,Row 3 1-b,NULL,1989,0,0,0,0,0,0,0,0,9/20/1999,3/5/2013,NULL,NULL,NULL,0,NULL,98.110.127.30
7863,4990920,NULL,"Freeze Dryer. 3 Shelves 12"" x 17"", Shell refrigeration and heating from -40 to 50 C. Digital readout and automatically controlled. Bench top unit. Condensor system: 6 Liter capacity at -54 C. Vacuum Pump Extra.",NULL,Labconco,77580,Excellent,Recent,NULL,2246,7863.JPG,1,6500,0,0,0,0,0,0,NULL,NULL,NULL,0,0,0,NULL,NULL,0,0,1,9/20/1999,NULL,NULL,1/1/2004,NULL,NULL,NULL,NULL
7869,1990921,NULL,"Mass Flow Controller, Pmax 1500 psi  1 unit: 200 SCCM Air",NULL,Brooks,5850E,New,Current,NULL,2476,7869.JPG,1,450,0,0,0,0,0,0,NULL,NULL,NULL,1,0,0,NULL,NULL,0,0,1,9/21/1999,NULL,NULL,11/6/2004,NULL,NULL,NULL,NULL
7870,2990921,NULL,"Mass Flow Controller, Pmax 1500 psi  1 unit 10 SLPM Argon",NULL,Brooks,5850C,New,Current,NULL,2476,7870.JPG,5,320,0,0,0,0,0,0,NULL,NULL,NULL,1,0,0,NULL,NULL,0,0,1,9/21/1999,NULL,NULL,11/6/2004,NULL,NULL,NULL,NULL
7871,3990921,NULL,"Mass Flow Controller, Pmax 1500 psi  2 units: 600 SLPM Hydrogen",NULL,Brooks,5851,Good,Recent,NULL,2476,7871.JPG,2,175,0,0,0,0,0,0,NULL,NULL,NULL,1,0,0,NULL,NULL,0,0,1,9/21/1999,7/5/2004,NULL,11/6/2004,NULL,NULL,NULL,NULL
7872,14990821,NULL,"Mass Flow Measurementunit. Pmax 4500 psi  4 units: 100 CCPM  4 units: 10,000 CCPM  3 units: 1000 CCPM  3 units: 30,000 CCPM ",NULL,Brooks,5860i,Good,Recent,NULL,2476,7872.JPG,14,150,0,0,0,0,0,0,NULL,NULL,NULL,1,0,0,NULL,NULL,0,0,1,9/21/1999,NULL,NULL,11/6/2004,NULL,NULL,NULL,NULL
7893,2990927,Troemner 713,"Gas Cylinder Stand. Permits convenient , safe cylinder trasfer and upright support.  Made of heavy duty cast iron.  Has rubber wheels that convert it into a dolly for complete mobility. Fits tanks with 7"" to 9-1/4"" dia.",NULL,Troemner,713,Like New,Current,NULL,2858,7893.JPG,2,0,0,0,1,0,,0,Row 14 6-b,NULL,03718/19,0,0,0,0,0,0,0,1,9/26/1999,6/1/2011,NULL,6/1/2011,NULL,0,NULL,98.110.127.30
7894,3990927,Chessel 4001,"<p>   Chessel, Model 4001</p>  <p>   Data Logger, Recorder</p>  <p>   Measures and records Temperatures as analog traces, digital values or combinations of both</p>  <p>   Values are also displayed on LCD</p>  <p>   <span style=""font-size:16px;""><u><strong><span style=""background-color: rgb(255, 255, 0);"">Two units available</span></strong></u></span></p>  <p>   1. One unit is configured to measure 12 K type and 12 J type thermocouple inputs</p>  <p>   2. The other is configured to measure 12 J type thermocouple inputs</p>  <p>   &nbsp;</p>  ",NULL,Chessel,4001,Excellent,Recent,NULL,2844,7894.JPG,2,1200,0,0,1,0,0,0,Row 15 4-a,NULL,1427,0,0,0,0,0,0,0,0,10/4/1999,3/5/2013,NULL,NULL,NULL,0,NULL,98.110.127.30
7895,4990927,NULL,Mass Flow Controller. Pmax 500 psi  1 unit - 20 SLM Nitrogen,NULL,Unit,UFC-1210A,Good,Recent,NULL,2476,7895.JPG,1,150,0,0,0,0,0,0,NULL,NULL,NULL,1,0,0,NULL,NULL,0,0,1,10/1/1999,NULL,NULL,11/6/2004,NULL,NULL,NULL,NULL
7896,4990927,NULL,Mass Flow Controller. Pmax 500 psi  1 unit - 300 sccm NH3,NULL,Unit,1020,Good,Recent,NULL,2476,7896.JPG,2,150,0,0,0,0,0,0,NULL,NULL,NULL,1,0,0,NULL,NULL,0,0,1,10/1/1999,NULL,NULL,11/6/2004,NULL,NULL,NULL,NULL
7897,5990927,NULL,"Flow Controller. Use with Unit mass flow controllers, used to set and measure the flow rate. and controls the valve (Close, control, purge) Controls only one unit.",NULL,Unit,URS-20,Good,Recent,NULL,2476,7897.JPG,3,350,0,0,0,0,0,0,NULL,NULL,NULL,0,0,0,0,0,0,0,1,9/26/1999,8/16/2005,NULL,8/16/2005,NULL,NULL,NULL,NULL
7898,7990927,NULL,Mass Flow Controller. Pmax 500 psi  1 unit - 100 sccm N2,NULL,Vacuum General,UC2-21S01,Good,Recent,NULL,2476,7898.jpg,1,150,0,0,0,0,0,0,NULL,NULL,NULL,1,0,0,0,0,0,0,2,10/1/1999,6/5/2006,NULL,6/5/2006,NULL,NULL,NULL,NULL
7994,1991015,NULL,"Spectrophotometer, UV/Vis, 200 to 1000 nm wavelength, Accuracy: better than 2nm at 254, 365, and 546 nm. Readability: better than 1.0 nm. Digital display, read in any of 3 operating modes:  Transmittance, Absorbance, or Concentration.",NULL,Milton Roy,Spectronic 21 UVD,Excellent,Recent,NULL,2881,7994.JPG,2,1250,0,0,0,0,0,0,NULL,NULL,NULL,0,0,0,NULL,NULL,0,0,1,10/17/1999,NULL,NULL,1/1/2004,NULL,NULL,NULL,NULL
7995,2991015,NULL,"Pyconometer, Automate, Determines absolute densities quickly, precise and accurate. Results in less than 20 minutes. Precision .001 cm3, Accuary to 0.01 cm3. Results displayed and retained on a bright digital readout. Determines true volumes for powders, porous materials and irregular shaped objects. Standard extra.",NULL,Micromeritics,1320,Good,Recent,NULL,2675,7995.JPG,2,1450,0,0,0,0,0,0,NULL,NULL,NULL,0,0,0,0,0,0,0,1,11/13/1999,10/17/2006,NULL,12/11/2005,NULL,NULL,NULL,NULL
8038,1991020,NULL,"Millibalance, 2 Range, Top-Pan, Digital Display, Electrobalance KTL. Ranges: 0 to 1000 mg (Sensitivity 1 mg.), 0 to 100 mg. (sensitivity 0.1 mg.) ",NULL,Cahn,Model 7500-07,Good,Recent,NULL,2332,8038.JPG,2,650,0,0,0,0,0,0,NULL,NULL,NULL,0,0,0,NULL,NULL,0,0,1,10/20/1999,NULL,NULL,1/1/2004,NULL,NULL,NULL,NULL
8042,5991020,NULL,"Homogenizer, cell disruption . Suitable for enzyme investigation, preparation of cell particles such as yeast, metochondria, organs and tissues, and coarse particles, dry, or in suspension. Homogenization is accomplished by hig-speed eccentric orbiting, and the shearing action of blass beads and media within the sample flask. A 1/2 HP motor with a 3-step pulley, provides 1/2 inch chamber excursion at 2000 or 3000 rpm. Cooling can be accomplished by prior chiliing of sample or by feeding liquid CO2 around the flask. Chamber dimensions: 1.5"" dia. x 4.5"" deep. accommodating 50 and 70 ml flasks.",NULL,Braun,MSK,Like New,Recent,NULL,2735,8042.JPG,1,650,0,0,0,0,0,0,NULL,NULL,NULL,0,0,0,NULL,NULL,0,0,1,11/18/1999,NULL,NULL,1/1/2004,NULL,NULL,NULL,NULL
8043,6991020,IEC Chemical,"Centrifuge, Basket type. Batch separation of slurries emplying a stainless steel perforated basket which is lined with filter paper. Basket cap. 0.3 liters. Max speed 4000 rpm developing 1150 G.",NULL,IEC,Chemical,Good,Recent,NULL,2430,8043.JPG,1,2600,0,0,0,0,0,0,NULL,NULL,NULL,0,0,0,0,0,0,0,1,10/20/1999,5/14/2009,NULL,10/26/2006,NULL,0,NULL,NULL
8045,7991020,NULL,"Centrifuge. Refrigerated microcentrifuge. Rotaional speed of 1000 to 14,000 rpm, Temp. -9 to 40 C. with 18 place rotor F-45-18-11 for 1.5 ml microcentrifuge tubes.",NULL,Eppendorf,5402,Excellent,Recent,NULL,2434,8045.JPG,1,2500,0,0,0,0,0,0,NULL,NULL,NULL,0,0,0,NULL,NULL,0,0,1,5/13/2002,NULL,NULL,1/1/2004,NULL,NULL,NULL,NULL
