ID,itemNo,title,description,adminNotes,manufacturer,model,condition,age,weight,catid,pic,quantity,price,lowestPrice,costOfGoods,totalNumberOfPieces,quantitySold,sellingPrice,auctionStartPrice,location,barcode1,barcode2,hold,new,sold,featured,specials,offTruck,consignment,deleted,date,editDate,dateSold,dateDeleted,videoLink,inclInNewsletter,NumberOfViews,clientIP
84430,16110906,Globar Electric Heating Element,"Globar Electric Heating Element, Type SG  Size: 77x18x1-1/4, Ohms 1.54",NULL,Globar ,Type SG ,Good,Current,NULL,2527,NULL,8,,0,0,1,0,NULL,,BRow 2 6-c,NULL,NULL,1,0,0,0,0,0,0,0,9/6/2011,NULL,NULL,NULL,NULL,0,0,98.110.127.30
84431,1110908,Cenco-Lapp Porcelain Nutsch Model 18598-C,"Cenco-Lapp Porcelain Nutsch Model 18598-C. 12"" diameter, 6"" deep.","sold for $200, but should be priced at $350.00",Cenco-Lapp,18598-C,Good,Current,NULL,2507,84431.jpg,1,,0,0,1,1,0,0,Row 5 1-b,NULL,8481,0,0,1,0,0,0,0,0,9/8/2011,11/10/2011,11/10/2011,NULL,NULL,0,0,98.110.127.30
84433,2110908,VWR Scientific 1300U Gravity Oven,"Gravity Oven, Utility type. Temp. Range: 40 to 200 C. 1 cu.ft. cap., Interior vol.: 12 x 12 x 12"".",NULL,VWR Scientific,1300U,Good,Recent,NULL,2755,84433.jpg,1,225,0,0,1,1,0,0,Row 4 5-b,NULL,2317,0,0,1,0,0,0,0,0,9/8/2011,3/5/2012,3/5/2012,NULL,http://www.myvideouploads.com/users/1002/myvideo.aspx?VideoID=1198,0,0,98.110.127.30
84434,1110909,Knight Ware 2 Gallon Nutsch,"Knight Ware 2 Gallon Nutsch. 12"" diameter, 5"" deep.",NULL,Knight-Ware,WG284UC,Good,Current,NULL,2507,84434.jpg,1,,0,0,1,1,0,0,Row 5 1-b,NULL,8483,0,0,1,0,0,1,0,0,9/9/2011,2/29/2012,2/29/2012,NULL,http://www.myvideouploads.com/users/1002/myvideo.aspx?VideoID=1203,0,0,98.110.127.30
84435,2110909,Knight Ware 2 Gallon Nutsch,"<p>   Knight Ware 2 Gallon Nutsch. 12&quot; diameter, 5 1/2&quot; deep. Missing bottom plate.</p>  ",NULL,Knight-Ware,2751,Good,Current,NULL,2507,84435.jpg,1,250,0,0,1,1,,0,Row 5 1-b,NULL,8482,0,0,1,0,0,0,0,0,9/9/2011,4/16/2013,9/19/2012,NULL,NULL,0,0,98.110.127.30
84436,3110909,Bio Rad Pulse Controller,Bio Rad Pulse Controller,NULL,Bio-Rad,1652098,Good,Current,NULL,2387,84436.jpg,1,,0,0,1,0,,0,BRow 2 4-d,8766,4806,1,1,0,0,0,0,0,0,9/9/2011,9/9/2011,NULL,NULL,NULL,0,0,98.110.127.30
84437,4110909,Bio Rad  Gene Pulser,Bio Rad Gene Pulser Electroporator with Capacitance Extender and Pulse Controller.,NULL,Bio Rad,16520876,Good,Current,NULL,2387,84437.jpg,1,2000,0,0,1,0,,0,BRow 2 4-d,NULL,8766,0,0,0,0,0,0,0,0,9/9/2011,9/9/2011,NULL,NULL,NULL,0,0,98.110.127.30
84438,5110909,Bio Rad Capacitance Extender,Bio Rad Capacitance Extender,NULL,Bio-Rad,1652087,Good,Current,NULL,2387,84438.jpg,1,,0,0,1,0,NULL,,BRow 2 4-d,8766,8767,1,0,0,0,0,0,0,0,9/9/2011,NULL,NULL,NULL,NULL,0,0,98.110.127.30
84439,6110909,Bio Rad Capacitance Extender,<p>   Bio Rad Capacitance Extender</p>  ,NULL,Bio-Rad,1652087,Good,Current,NULL,2387,84439.jpg,1,,0,0,1,0,0,0,BRow 2 4-d,2426,8768,1,0,0,0,0,0,0,0,9/9/2011,10/16/2012,NULL,NULL,NULL,0,0,98.110.127.30
84440,7110909,Bio Rad  Gene Pulser,<p>   Bio Rad Gene Pulser Electroporator.</p>  ,"Informal quote $1600.00 to Cameron Clarke if he purchases today seluronking@gmail.com, 347-735-8766- 11/8/12",Bio Rad,16520876,Good,Current,NULL,2387,84440.jpg,1,2000,0,0,1,0,0,0,Row 2 6-c,NULL,8769,0,0,0,0,0,0,0,0,9/9/2011,11/8/2012,NULL,NULL,NULL,0,0,98.110.127.30
84441,8110909,Flow Sciences  Hood Model FS 2010,<p>   Flow Sciences Hood model FS-2010. Overall required space in inches; 28 D X 24.5 W X 20 H. Working space at the base is 21 D X 22.5 W X 18 H. At the top the depth is tapered to 16.5 inches. With FS 1600 Sensor.</p>  ,$869 ebay and labheatingandcoolingpoint.com,Flow Sciences,FS 2010,Good,Current,NULL,2551,84441.jpg,1,800,0,0,1,0,,0,Row 11 10-c,NULL,6296,0,0,0,0,0,0,0,0,9/9/2011,1/8/2014,NULL,NULL,http://www.youtube.com/watch?v=enRSc3_vVH0,0,0,98.110.127.30
84442,9110909,CE Benchtop Centrifuge Model 80-2,"CE Benchtop Centrifuge Model 80-2. Brand new, in box.",NULL,CE,80-2,Good,Current,NULL,2229,84442.jpg,1,,0,0,1,0,,0,Row 11 10-c,NULL,8770,0,0,0,0,0,0,0,0,9/9/2011,9/9/2011,NULL,NULL,NULL,0,0,98.110.127.30
84443,10110909,Flow Sciences Model 2010,<p>   Balance Table Vented Safety Enclosure provides protection from exposure to hazardous particles. Measurements in inches of 24W x 24 H x 23 BF. Acrylic top and sides. Bottom is constructed of 1/2 inch Corian material. Vent via 4 inch diameter hose.</p>  ,Emailed quote of $750 to Steve Clarkin at Donegal School District in Mt Joy on 3-15-2013 (Mark)  ,"Flow Sciences, Inc",FS 2010,Excellent,Recent,NULL,2551,84443.jpg,1,750,0,0,1,0,,0,Row 12 8-c,NULL,3861,0,0,0,0,0,0,0,0,9/9/2011,1/8/2014,NULL,NULL,http://youtu.be/VlI6B1M5kZw,0,0,98.110.127.30
84444,11110909,Labconco Ductless Fume Exhaust Hood,"<p>   Labconco Ductless Fume Exhaust Hood. Model FS-16000-00, Convenient benchtop work stations remove harmful and noxious vapors from vicinity of operator. Built-in blower draws fumes through a high capacity, replacable activated carbon filter at average face velocity of 25fpm. Fumes * vapors are trapped in the filter - no venting/ducting is needed.&nbsp; working area is 12&quot; FB x 12&quot;H x 27&quot;W</p>  ",$450 ,Labconco,FS-16000-00,Good,Current,NULL,2546,84444.jpg,1,1000,0,0,1,1,0,0,Row 11 9-c,NULL,8771,0,0,1,0,0,0,0,0,9/9/2011,4/2/2013,4/2/2013,NULL,http://www.youtube.com/watch?v=nASa9oqaiD8,0,0,98.110.127.30
84445,12110909,Agilent # 07680-61380 7ml thimble tube,"Agilent # 07680-61380 , Supercritical Fluid Extractor/7680 SFE , 7ml thimble tube 5/pk",NULL,Agilent,07680-61370,Good,Current,NULL,3298,84445.jpg,2,,0,0,1,0,,0,BRow 3 1-b,NULL,8772,0,0,0,0,0,0,0,0,9/9/2011,9/9/2011,NULL,NULL,NULL,0,0,98.110.127.30
84446,13110909,Agilent # 07680-61390 7ml thimble tube,"Agilent # 07680-61390 , Supercritical Fluid Extractor/7680 SFE , 7ml thimble cap assembly pack",NULL,Agilent,07680-61390,Good,Current,NULL,3298,84446.jpg,4,,0,0,1,0,,0,BRow 3 1-b,NULL,8773,0,0,0,0,0,0,0,0,9/9/2011,9/9/2011,NULL,NULL,NULL,0,0,98.110.127.30
84447,14110909,Agilent # 07680-80550,"Agilent # 07680-80550, Supercritical Fluid Extractor/7680 SFE , Long pintube replacement assembly (quantity 2 ) Short pintube replacement assembly (quantity 1).",NULL,Agilent,07680-80550,Good,Current,NULL,3298,84447.jpg,2,,0,0,1,0,,0,BRow 3 1-b,NULL,8774,0,0,0,0,0,0,0,0,9/9/2011,9/9/2011,NULL,NULL,NULL,0,0,98.110.127.30
84448,15110909,VWR Chiller model 1160A,"<p>   VWR Chiller model 1160A. Max temp 150 C, Min temp -20 C. 120 V, 10.0 A, 60 Hz. .Internal dimensions: 5&quot; x 5&quot; x 5&quot;. Flow rate to 15 lpm. Capacity; 6 liters.<br />   &nbsp;</p>  ","$1199 Capovani.com, $999 dotmed.; Bad eprom",VWR,1160A,Good,Current,NULL,2354,84448.jpg,1,1400,0,0,1,0,0,0,Row 11 9-b,NULL,8132,0,0,0,0,0,0,0,1,9/9/2011,6/1/2012,NULL,6/1/2012,http://www.myvideouploads.com/users/1002/myvideo.aspx?VideoID=1156,0,0,98.110.127.30
84449,16110909,Swagelok SS-QM2-B-1PF Tube Fittings," SS Swagelok SS-QM2-B-1PF Tube Fittings. Miniature Quick-Connect Body, 1/16 in. Female NPT.    22 boxes of 5. ",NULL,Swagelok,SS-QM2-B-1PF ,Good,Current,NULL,2300,84449.jpg,22,,0,0,1,0,,0,Row 11 6-d,NULL,8775,0,0,0,0,0,0,0,0,9/9/2011,9/9/2011,NULL,NULL,NULL,0,0,98.110.127.30
84450,17110909,parts for mills,"parts for mills,  Spex mills, Wiley mills etc",NULL,mill parts,NULL,Good,Current,NULL,2266,NULL,1,,0,0,1,0,NULL,,Row 17 cab2- draw 5,NULL,NULL,1,0,0,0,0,0,0,0,9/9/2011,NULL,NULL,NULL,NULL,0,0,98.110.127.30
84451,1110912,Teflon Stop Cocks,"Teflon Stop Cocks. Cabinet 1, drawer 11.",NULL,Stop Cocks,Teflon Stop Cocks,Good,Current,NULL,2590,84451.jpg,1,,0,0,1,0,NULL,,Row 17 11-a,NULL,NULL,1,0,0,0,0,0,0,0,9/12/2011,NULL,NULL,NULL,NULL,0,0,98.110.127.30
84452,2110912,Glass Stoppers ,"Glass Stoppers. Cabinet 1, drawer 12",NULL,Glass Stoppers,glass stoppers,Good,Current,NULL,2590,84452.jpg,1,,0,0,1,0,NULL,,Row 17 11-a,NULL,NULL,1,0,0,0,0,0,0,0,9/12/2011,NULL,NULL,NULL,NULL,0,0,98.110.127.30
84453,3110912,Mill Parts,"Mill Parts. Cabinet 2, drawer 5",NULL,Mill Parts,Mill Parts,Good,Current,NULL,2266,84453.jpg,1,,0,0,1,0,NULL,,Row 17 9-a,NULL,NULL,1,0,0,0,0,0,0,0,9/12/2011,NULL,NULL,NULL,NULL,0,0,98.110.127.30
84454,4110912,Yokogawa Custom Speed Control,"Yokogawa Custom Speed Control, J type thermocouples.",NULL,Yokogawa,Custon,Good,Current,NULL,3560,84454.jpg,1,,0,0,1,0,,0,Row 3 6-b,NULL,8776,0,0,0,0,0,0,0,0,9/12/2011,9/12/2011,NULL,NULL,NULL,0,0,98.110.127.30
84455,5110912,Polyscience Bath/Chiller Control Head,<p>   Polyscience Bath/Chiller Control Head model KR97. Parts item.</p>  ,NULL,Polyscience,KR97,For Parts Only,Current,NULL,2345,84455.jpg,1,,0,0,1,0,0,0,Row 11 11-b,NULL,8777,1,0,0,0,0,0,0,0,9/12/2011,5/22/2012,NULL,NULL,NULL,0,0,98.110.127.30
84456,6110912,Glas-Col Heating Mantle,"Glas-Col Heating Mantle, 11 1/2"" diameter, 115v, 650 watts.",NULL,Glas Col,NULL,Good,Current,NULL,2538,84456.jpg,1,200,0,0,1,1,0,0,BRow 1 1-d,NULL,7392,0,0,1,0,0,1,0,0,9/12/2011,9/13/2011,9/13/2011,NULL,NULL,0,0,98.110.127.30
84457,7110912,Glas-Col Heating Mantle 22 Liter flask,"Glas-Col. Model 100A 0418, Soft shell Heating Mantle Flexible fabric, Hemispherical ,Fabric Temperature Limit 450 Deg C, capacity 22,000 ml, 16 inch diameter, 1400 watts, 115 VAC",NULL,Glas-Col,100A 0418,Good,Current,NULL,2538,84457.jpg,1,0,0,0,1,0,0,0,BRow 1 1-d,NULL,8779,0,0,0,0,0,0,0,1,9/12/2011,1/18/2012,NULL,1/18/2012,NULL,0,0,98.110.127.30
84458,8110912,Glas-Col Two Zone Heating Mantle TM-118 22 Liter Flask,"Glas-Col Heating Mantle model TM-118. Two Zone 22,000 ml, 347 mm max. flask diameter, 450 C max. temp., 770 watts top and bottom.",new about 800 Cole Parmer 09-12-11 ,Glas Col,TM-118,Good,Current,NULL,2538,84458.jpg,1,300,0,0,1,1,0,0,BRow 1 1-d,NULL,8778,0,0,1,0,0,1,0,0,9/12/2011,9/13/2011,9/13/2011,NULL,NULL,0,0,98.110.127.30
84459,9110912,Razel A,Syringe Pump. Can accommodate from a 50cc syringe to a microtiter syringe.  Constant speed rate determines the infusion rate for each syringe size. RPH of 1/3.,NULL,Razel,A,Good,Current,NULL,2823,84459.jpg,1,110,0,0,1,0,,0,Row 17 2-e,NULL,8780,0,0,0,0,0,0,0,0,9/12/2011,9/12/2011,NULL,NULL,NULL,0,0,98.110.127.30
84460,10110912,Razel A,Syringe Pump. Can accommodate from a 50cc syringe to a microtiter syringe.  Constant speed rate determines the infusion rate for each syringe size. RPH of 1/24.,NULL,Razel,A,Good,Current,NULL,2823,84460.jpg,1,110,0,0,1,0,,0,Row 17 2-e,NULL,8781,0,0,0,0,0,0,0,0,9/12/2011,9/12/2011,NULL,NULL,NULL,0,0,98.110.127.30
84461,11110912,Razel A,Syringe Pump. Can accommodate from a 50cc syringe to a microtiter syringe.  Constant speed rate determines the infusion rate for each syringe size. RPH of 1/3.,NULL,Razel,A,Good,Current,NULL,2823,84461.jpg,1,110,0,0,1,0,,0,Row 17 2-e,NULL,8782,0,0,0,0,0,0,0,0,9/12/2011,9/12/2011,NULL,NULL,NULL,0,0,98.110.127.30
84462,12110912,Razel A,Syringe Pump. Can accommodate from a 50cc syringe to a microtiter syringe.  Constant speed rate determines the infusion rate for each syringe size. RPH of 1/3.,NULL,Razel,A,Good,Current,NULL,2823,84462.jpg,1,110,0,0,1,0,,0,Row 17 2-e,NULL,7283,0,0,0,0,0,0,0,0,9/12/2011,9/12/2011,NULL,NULL,NULL,0,0,98.110.127.30
84463,13110912,Razel A,Syringe Pump. Can accommodate from a 50cc syringe to a microtiter syringe.  Constant speed rate determines the infusion rate for each syringe size. RPH of 1/3.,NULL,Razel,A,Good,Current,NULL,2823,84463.jpg,1,110,0,0,1,0,,0,Row 17 2-e,NULL,8784,0,0,0,0,0,0,0,0,9/12/2011,9/12/2011,NULL,NULL,NULL,0,0,98.110.127.30
84464,14110912,Razel A,Syringe Pump. Can accommodate from a 50cc syringe to a microtiter syringe.  Constant speed rate determines the infusion rate for each syringe size. RPH of 1/3.,NULL,Razel,A,Good,Current,NULL,2823,84464.jpg,1,110,0,0,1,0,,0,Row 17 2-e,NULL,8785,0,0,0,0,0,0,0,0,9/12/2011,9/12/2011,NULL,NULL,NULL,0,0,98.110.127.30
84465,15110912,Razel A,Syringe Pump. Can accommodate from a 50cc syringe to a microtiter syringe.  Constant speed rate determines the infusion rate for each syringe size. RPH of 1/3.,NULL,Razel,A,Good,Current,NULL,2823,84465.jpg,1,110,0,0,1,0,,0,Row 17 2-e,NULL,8786,0,0,0,0,0,0,0,0,9/12/2011,9/12/2011,NULL,NULL,NULL,0,0,98.110.127.30
84466,16110912,Razel A,Syringe Pump. Can accommodate from a 50cc syringe to a microtiter syringe.  Constant speed rate determines the infusion rate for each syringe size. RPH of 1/3.,NULL,Razel,A,Good,Current,NULL,2823,84466.jpg,1,110,0,0,1,0,,0,Row 17 2-e,NULL,8787,0,0,0,0,0,0,0,0,9/12/2011,9/12/2011,NULL,NULL,NULL,0,0,98.110.127.30
84467,17110912,Razel A,Syringe Pump. Can accommodate from a 50cc syringe to a microtiter syringe.  Constant speed rate determines the infusion rate for each syringe size. RPH of 1/24.,NULL,Razel,A,Good,Current,NULL,2823,84467.jpg,1,110,0,0,1,0,,0,Row 17 2-e,NULL,8788,0,0,0,0,0,0,0,0,9/12/2011,9/12/2011,NULL,NULL,NULL,0,0,98.110.127.30
84468,18110912,Razel A,Syringe Pump. Can accommodate from a 50cc syringe to a microtiter syringe.  Constant speed rate determines the infusion rate for each syringe size. RPH 1/30.  ,NULL,Razel,A,Good,Current,NULL,2823,84468.jpg,1,110,0,0,1,0,,0,Row 17 2-e,NULL,8790,0,0,0,0,0,0,0,0,9/12/2011,9/12/2011,NULL,NULL,NULL,0,0,98.110.127.30
84469,19110912,Razel A,Syringe Pump. Can accommodate from a 50cc syringe to a microtiter syringe.  Constant speed rate determines the infusion rate for each syringe size. RPH 1/30.  ,NULL,Razel,A,Good,Current,NULL,2823,84469.jpg,1,110,0,0,1,0,,0,Row 17 2-e,NULL,8791,0,0,0,0,0,0,0,0,9/12/2011,9/12/2011,NULL,NULL,NULL,0,0,98.110.127.30
84470,20110912,Razel A,Syringe Pump. Can accommodate from a 50cc syringe to a microtiter syringe.  Constant speed rate determines the infusion rate for each syringe size. RPH 1/30.  ,NULL,Razel,A,Good,Current,NULL,2823,84470.jpg,1,110,0,0,1,0,,0,Row 17 2-e,NULL,8792,0,0,0,0,0,0,0,0,9/12/2011,9/12/2011,NULL,NULL,NULL,0,0,98.110.127.30
84471,21110912,Fisher accuFlame  3-902,"Natural Gas Burner, Fisher accuFlame, Distributes flame through 100 separate openings for uniform heating; flame arrester prevents flashback, Features venturi tube for thorough mixing of gas and air, and adjustable gas orifices and air shutter for complete combustion.Burns natural gas at 10 cu. ft./hr.Heat value: 800–1200 BTU/ft3  ",NULL,Fisher,accuFlame  3-902,Like New,Current,NULL,2595,84471.jpg,3,50,0,0,1,0,,0,Row 17 1-d,NULL,8793,0,0,0,0,0,0,0,0,9/12/2011,9/12/2011,NULL,NULL,NULL,0,0,98.110.127.30
84472,22110912,Fluke 2190A Thermometer,"<p>   Digital Thermometer, Adjustable to any type of thermocouple. Type 1.</p>  ",NULL,Fluke,2190A,Good,Current,NULL,2885,84472.jpg,1,250,0,0,1,0,,0,Row 7 8-a,11119,8795,1,0,0,0,0,0,0,0,9/12/2011,4/18/2013,NULL,NULL,http://youtu.be/SXCOTw5m8Jw,0,0,98.110.127.30
84473,1110913,Fluke 2300A Scanner,"Fluke 2300A Scanner. The Fluke 2300A Temperature Scanner has 20 channel capacity. Two different types of RTD's or thermocouples may be used with each input card, and is powered by AC line, or 12 VDC.",NULL,Fluke,2300A,Good,Current,NULL,2895,84473.jpg,1,250,0,0,1,0,,0,Row 15 2-c,NULL,8798,0,0,0,0,0,0,0,0,9/13/2011,9/13/2011,NULL,NULL,NULL,0,0,98.110.127.30
84474,2110913,Fluke 2300A Scanner,"Fluke 2300A Scanner. The Fluke 2300A Temperature Scanner has 20 channel capacity. Two different types of RTD's or thermocouples may be used with each input card, and is powered by AC line, or 12 VDC.",NULL,Fluke,2300A,Good,Current,NULL,2895,84474.jpg,1,250,0,0,1,0,,0,Row 15 2-c,NULL,8799,0,0,0,0,0,0,0,0,9/13/2011,9/13/2011,NULL,NULL,NULL,0,0,98.110.127.30
84475,3110913,Fluke 2300A Scanner,"Fluke 2300A Scanner. The Fluke 2300A Temperature Scanner has 20 channel capacity. Two different types of RTD's or thermocouples may be used with each input card, and is powered by AC line, or 12 VDC.",NULL,Fluke,2300A,Good,Current,NULL,2895,84475.jpg,1,250,0,0,1,0,,0,Row 15 2-c,NULL,8800,0,0,0,0,0,0,0,0,9/13/2011,9/13/2011,NULL,NULL,NULL,0,0,98.110.127.30
84476,4110913,Fluke 2300A Scanner,"Fluke 2300A Scanner. The Fluke 2300A Temperature Scanner has 20 channel capacity. Two different types of RTD's or thermocouples may be used with each input card, and is powered by AC line, or 12 VDC.",NULL,Fluke,2300A,Good,Current,NULL,2895,84476.jpg,1,250,0,0,1,0,,0,Row 15 2-c,NULL,8801,0,0,0,0,0,0,0,0,9/13/2011,9/13/2011,NULL,NULL,NULL,0,0,98.110.127.30
84477,5110913,Fluke 2300A Scanner,"Fluke 2300A Scanner. The Fluke 2300A Temperature Scanner has 20 channel capacity. Two different types of RTD's or thermocouples may be used with each input card, and is powered by AC line, or 12 VDC.",NULL,Fluke,2300A,Good,Current,NULL,2895,84477.jpg,1,250,0,0,1,0,,0,Row 15 2-c,NULL,8802,0,0,0,0,0,0,0,0,9/13/2011,9/13/2011,NULL,NULL,NULL,0,0,98.110.127.30
84478,6110913,Fluke 2300A Scanner,"Fluke 2300A Scanner. The Fluke 2300A Temperature Scanner has 20 channel capacity. Two different types of RTD's or thermocouples may be used with each input card, and is powered by AC line, or 12 VDC.",NULL,Fluke,2300A,Good,Current,NULL,2895,84478.jpg,1,250,0,0,1,0,,0,Row 15 2-c,NULL,8803,0,0,0,0,0,0,0,0,9/13/2011,9/13/2011,NULL,NULL,NULL,0,0,98.110.127.30
84479,7110913,Fluke 2300A Scanner,"Fluke 2300A Scanner. The Fluke 2300A Temperature Scanner has 20 channel capacity. Two different types of RTD's or thermocouples may be used with each input card, and is powered by AC line, or 12 VDC.",NULL,Fluke,2300A,Good,Current,NULL,2895,84479.jpg,1,250,0,0,1,0,,0,Row 15 2-c,NULL,8804,0,0,0,0,0,0,0,0,9/13/2011,9/13/2011,NULL,NULL,NULL,0,0,98.110.127.30
84480,8110913,Fluke 2190A Thermometer,"Digital Thermometer, Adjustable to any type of thermocouple.",NULL,Fluke,2190A,Good,Current,NULL,2885,84480.jpg,1,250,0,0,1,0,,0,Row 15 2-c,NULL,8805,0,0,0,0,0,0,0,0,9/13/2011,9/13/2011,NULL,NULL,NULL,0,0,98.110.127.30
84481,9110913,Fluke 2300A Scanner,"Fluke 2300A Scanner. The Fluke 2300A Temperature Scanner has 20 channel capacity. Two different types of RTD's or thermocouples may be used with each input card, and is powered by AC line, or 12 VDC.",NULL,Fluke,2300A,Good,Current,NULL,2895,84481.jpg,1,250,0,0,1,0,,0,Row 15 2-c,NULL,8806,0,0,0,0,0,0,0,0,9/13/2011,9/13/2011,NULL,NULL,NULL,0,0,98.110.127.30
84482,10110913,Fluke 2030A Printer,The Fluke 2030A Programmable Printer is a 20-character thermal line printer designed as a recording peripheral device for use with digital measurement instruments. ,NULL,Fluke,2030A,Good,Current,NULL,2895,84482.jpg,1,250,0,0,1,0,,0,Row 15 2-c,NULL,8808,0,0,0,0,0,0,0,0,9/13/2011,9/13/2011,NULL,NULL,NULL,0,0,98.110.127.30
84483,11110913,Fluke 1120A IEEE 488 Translator,Fluke 1120A IEEE 488 Translator. The 1120A IEEE-488 Translator is the link between IEEE-488 bus and a variety of Fluke instruments. The 1120A converts codes and signals on the bus to codes and signals compatible with instruments. The 1120A can handle up to three instruments at a time,NULL,Fluke,1120A-IEEE--488,Good,Current,NULL,2895,84483.jpg,1,350,0,0,1,0,,0,Row 15 2-c,NULL,8810,0,0,0,0,0,0,0,0,9/13/2011,9/13/2011,NULL,NULL,NULL,0,0,98.110.127.30
84484,12110913,Fluke 2300A Scanner,"Fluke 2300A Scanner. The Fluke 2300A Temperature Scanner has 20 channel capacity. Two different types of RTD's or thermocouples may be used with each input card, and is powered by AC line, or 12 VDC.","$395 w/ plotter R&d associates, $179 ebay, $1098 PLC center",Fluke,2300A,Good,Current,NULL,2895,84484.jpg,1,250,0,0,1,0,,0,Row 15 2-c,NULL,8811,0,0,0,0,0,0,0,0,9/13/2011,10/5/2011,NULL,NULL,NULL,0,0,98.110.127.30
84485,13110913,Fluke 2190A Thermometer,"Digital Thermometer, Adjustable to any type of thermocouple.",NULL,Fluke,2190A,Good,Current,NULL,2885,84485.jpg,1,250,0,0,1,0,,0,Row 15 2-c,NULL,8812,1,0,0,0,0,0,0,0,9/13/2011,3/8/2012,NULL,NULL,NULL,0,0,98.110.127.30
84486,14110913,Fluke 2180A RTD Digital Thermometer,"The Fluke 2180A Digital RTD Thermometer lets you switch-select one of 6 different type of RTDs - Four platinum, one nickel, and one copper - and delivers 0.01 degree resolution.       ","$229 ebay, $229 mytestequipment.com",Fluke,2180A,Good,Current,NULL,2885,84486.jpg,1,,0,0,1,1,0,0,Row 15 2-c,NULL,8813,0,0,1,0,0,0,0,0,9/13/2011,11/8/2011,11/8/2011,NULL,NULL,0,0,98.110.127.30
84487,15110913,Fluke Y2009 Battery Pack,"Fluke Y2009 Battery Pack. 120v, 1/8 amp.",NULL,Fluke,Y2009,Good,Current,NULL,2895,84487.jpg,1,,0,0,1,0,,0,Row 15 2-c,NULL,8814,1,0,0,0,0,0,0,0,9/13/2011,9/13/2011,NULL,NULL,NULL,0,0,98.110.127.30
84488,16110913,Fluke Y2009 Battery Pack,"Fluke Y2009 Battery Pack. 120v, 1/8 amp.",NULL,Fluke,Y2009,Good,Current,NULL,2895,84488.jpg,1,,0,0,1,0,,0,Row 15 2-c,NULL,8815,0,0,0,0,0,0,0,0,9/13/2011,9/13/2011,NULL,NULL,NULL,0,0,98.110.127.30
84489,17110913,Aldrich Gas Cylinder  Pressure Regulator CGA 180,"<p>   Aldrich Gas Cylinder Pressure Regulator CGA 180, LB150C. low: 0-100 psi, high:0-4000psi</p>  ",NULL,Aldrich,CGA 180,Good,Current,NULL,2604,84489.jpg,1,150,100,0,1,0,0,0,Row 14 4-a,NULL,4771,0,0,0,0,0,0,0,0,9/13/2011,2/1/2014,NULL,NULL,NULL,0,0,96.245.79.63
84490,18110913,Air Products Gas Cylinder Pressure Regulator CGA 580,<p>   Air Products Gas Cylinder Pressure Regulator CGA 580. Low: 0-200psi High: 0-3000psi</p>  ,$48.50 Welding Direct,Air Products,CGA 580,Good,Current,NULL,2617,84490.jpg,1,100,0,0,1,1,0,0,Row 14 5-d,NULL,8816,0,0,1,0,0,1,0,0,9/13/2011,9/26/2012,9/26/2012,NULL,NULL,0,0,98.110.127.30
84491,19110913,Bellco Platform Rocker Model 7740-10010,"<p>   Bellco Platform Rocker Model 7740-10010, 10 x10&quot; plate, 115 volts 50/60Hz 1Amp.</p>  ",NULL,Bellco ,7740-10010,Good,Current,NULL,2411,84491.jpg,1,300,150,0,1,0,0,0,BRow 2 4-d,NULL,8817,0,0,0,0,0,0,0,0,9/13/2011,2/18/2014,NULL,NULL,NULL,0,0,98.110.127.30
84492,20110913,Bellco Platform Rocker Model 7740-10010,"Bellco Platform Rocker Model 7740-10010, 10 x10""",NULL,Bellco ,7740-10010,Good,Current,NULL,2411,84492.jpg,1,300,0,0,1,0,,0,NULL,NULL,NULL,0,0,0,0,0,0,0,1,9/13/2011,9/13/2011,NULL,9/13/2011,NULL,0,0,98.110.127.30
84493,21110913,Glas Col Minitrol Heating Mantle Controller Model Pl 312,"<p>   Glas Col Minitrol Heating Mantle Controller Model Pl 312. The operator manually adjusts the MiniTrol, which has a percentage-timer design and no sensing element. It regulates mantles, tapes, and cords, as well as small furnaces, ovens, hot plates, dies, and other applications requiring stepless control. 115v, 15000 watts.</p>  ","$125 ebay, $147 Clarkson Laboratory, $174 Taylor Scientific",Glas Col,PL-312,Good,Current,NULL,2884,84493.jpg,1,60,0,0,1,1,0,0,Row 15 2-b,NULL,8819,0,0,1,0,0,0,0,0,9/13/2011,10/15/2012,10/15/2012,NULL,NULL,0,0,98.110.127.30
84494,1110914,Cole Parmer Master Flex,"Cole Parmer, Master Flex Peristaltic pump, with Gast Model 2AM-FCC-1 air drive motor  ",NULL,Cole Parmer,Master Flex,Good,Recent,NULL,2817,84494.jpg,1,450,0,0,1,0,,0,Row 16 5-a,NULL,8821,0,0,0,0,0,0,0,0,9/14/2011,9/14/2011,NULL,NULL,NULL,0,0,98.110.127.30
84495,2110914,Cole Parmer Master Flex,"Cole Parmer, Master Flex Peristaltic pump, with Gast Model 2AM-FCC-1 air drive motor  ",NULL,Cole Parmer,Master Flex,Good,Recent,NULL,2817,84495.jpg,1,450,0,0,1,0,,0,Row 16 5-a,NULL,8822,0,0,0,0,0,0,0,0,9/14/2011,9/14/2011,NULL,NULL,NULL,0,0,98.110.127.30
84496,3110914,Cole Parmer Master Flex,"Cole Parmer, Master Flex Peristaltic pump, with Gast Model 2AM-FCC-1 air drive motor  ",NULL,Cole Parmer,Master Flex,Good,Recent,NULL,2817,84496.jpg,1,450,0,0,1,0,,0,Row 16 5-a,NULL,8823,0,0,0,0,0,0,0,0,9/14/2011,9/14/2011,NULL,NULL,NULL,0,0,98.110.127.30
